,date,open,high,low,close,adjcp,volume,tic,day
427,2013-09-16,3203.18994140625,3204.590087890625,3163.1298828125,3168.68994140625,3168.68994140625,1542500000,^NDX,0
428,2013-09-17,3177.780029296875,3195.14990234375,3176.580078125,3190.830078125,3190.830078125,1338800000,^NDX,1
429,2013-09-18,3198.449951171875,3235.719970703125,3190.010009765625,3231.31005859375,3231.31005859375,1828820000,^NDX,2
430,2013-09-19,3240.929931640625,3245.1201171875,3231.679931640625,3237.610107421875,3237.610107421875,1775980000,^NDX,3
431,2013-09-20,3244.429931640625,3248.52001953125,3224.72998046875,3224.72998046875,3224.72998046875,2711270000,^NDX,4
432,2013-09-23,3242.320068359375,3243.429931640625,3205.5,3219.340087890625,3219.340087890625,1728620000,^NDX,0
433,2013-09-24,3226.22998046875,3236.840087890625,3209.389892578125,3218.659912109375,3218.659912109375,1810950000,^NDX,1
434,2013-09-25,3221.199951171875,3226.6201171875,3202.75,3208.550048828125,3208.550048828125,1821790000,^NDX,2
435,2013-09-26,3222.97998046875,3240.989990234375,3221.169921875,3234.0400390625,3234.0400390625,1817960000,^NDX,3
436,2013-09-27,3217.43994140625,3235.2900390625,3210.800048828125,3230.300048828125,3230.300048828125,1699720000,^NDX,4
437,2013-09-30,3190.39990234375,3229.449951171875,3186.860107421875,3218.199951171875,3218.199951171875,1895760000,^NDX,0
438,2013-10-01,3220.919921875,3254.330078125,3220.919921875,3253.050048828125,3253.050048828125,1843320000,^NDX,1
439,2013-10-02,3231.570068359375,3256.7099609375,3228.43994140625,3253.260009765625,3253.260009765625,1792980000,^NDX,2
440,2013-10-03,3247.85009765625,3254.909912109375,3197.3701171875,3213.830078125,3213.830078125,1884340000,^NDX,3
441,2013-10-04,3214.050048828125,3246.159912109375,3212.010009765625,3242.570068359375,3242.570068359375,1549600000,^NDX,4
442,2013-10-07,3215.77001953125,3240.110107421875,3213.010009765625,3215.68994140625,3215.68994140625,1475990000,^NDX,0
443,2013-10-08,3217.14990234375,3217.14990234375,3152.260009765625,3153.8701171875,3153.8701171875,2087580000,^NDX,1
444,2013-10-09,3161.35009765625,3161.760009765625,3117.68994140625,3142.5400390625,3142.5400390625,2242700000,^NDX,2
445,2013-10-10,3179.27001953125,3216.030029296875,3178.669921875,3210.840087890625,3210.840087890625,1902410000,^NDX,3
446,2013-10-11,3203.489990234375,3237.010009765625,3201.929931640625,3233.830078125,3233.830078125,1750350000,^NDX,4
447,2013-10-14,3213.3798828125,3257.18994140625,3212.050048828125,3256.02001953125,3256.02001953125,1455160000,^NDX,0
448,2013-10-15,3253.9599609375,3269.969970703125,3241.35009765625,3244.659912109375,3244.659912109375,1745560000,^NDX,1
449,2013-10-16,3261.47998046875,3283.179931640625,3258.800048828125,3281.669921875,3281.669921875,1744000000,^NDX,2
450,2013-10-17,3265.909912109375,3301.60009765625,3264.22998046875,3301.280029296875,3301.280029296875,1975140000,^NDX,3
451,2013-10-18,3330.610107421875,3355.6298828125,3321.780029296875,3353.8798828125,3353.8798828125,1943090000,^NDX,4
452,2013-10-21,3361.760009765625,3369.739990234375,3351.050048828125,3361.179931640625,3361.179931640625,1674470000,^NDX,0
453,2013-10-22,3374.169921875,3384.35009765625,3344.179931640625,3366.929931640625,3366.929931640625,1890500000,^NDX,1
454,2013-10-23,3348.60009765625,3355.469970703125,3330.199951171875,3346.050048828125,3346.050048828125,1915030000,^NDX,2
455,2013-10-24,3347.969970703125,3367.389892578125,3344.06005859375,3362.3798828125,3362.3798828125,2054350000,^NDX,3
456,2013-10-25,3394.159912109375,3400.0400390625,3368.590087890625,3383.830078125,3383.830078125,2225780000,^NDX,4
457,2013-10-28,3382.179931640625,3390.469970703125,3370.39990234375,3382.679931640625,3382.679931640625,1904810000,^NDX,0
458,2013-10-29,3397.8798828125,3399.090087890625,3375.570068359375,3391.75,3391.75,1897380000,^NDX,1
459,2013-10-30,3402.489990234375,3408.280029296875,3372.22998046875,3385.3798828125,3385.3798828125,1923000000,^NDX,2
460,2013-10-31,3378.510009765625,3400.39990234375,3367.760009765625,3377.72998046875,3377.72998046875,2139650000,^NDX,3
461,2013-11-01,3392.320068359375,3394.909912109375,3364.64990234375,3379.760009765625,3379.760009765625,1949460000,^NDX,4
462,2013-11-04,3388.699951171875,3390.179931640625,3374.3798828125,3384.75,3384.75,1817880000,^NDX,0
463,2013-11-05,3372.949951171875,3395.929931640625,3361.909912109375,3388.820068359375,3388.820068359375,1934630000,^NDX,1
464,2013-11-06,3396.47998046875,3401.27001953125,3374.280029296875,3385.3798828125,3385.3798828125,2020160000,^NDX,2
465,2013-11-07,3386.360107421875,3389.2099609375,3318.39990234375,3321.409912109375,3321.409912109375,2303320000,^NDX,3
466,2013-11-08,3333.919921875,3366.840087890625,3324.699951171875,3366.840087890625,3366.840087890625,1981740000,^NDX,4
467,2013-11-11,3359.830078125,3369.889892578125,3350.739990234375,3362.97998046875,3362.97998046875,1595340000,^NDX,0
468,2013-11-12,3351.25,3370.360107421875,3348.85009765625,3365.22998046875,3365.22998046875,1776860000,^NDX,1
469,2013-11-13,3346.449951171875,3405.60009765625,3346.409912109375,3405.56005859375,3405.56005859375,1827220000,^NDX,2
470,2013-11-14,3393.25,3418.570068359375,3390.3798828125,3415.139892578125,3415.139892578125,1965350000,^NDX,3
471,2013-11-15,3419.77001953125,3422.580078125,3409.010009765625,3422.580078125,3422.580078125,1899150000,^NDX,4
472,2013-11-18,3423.469970703125,3429.199951171875,3383.449951171875,3388.8701171875,3388.8701171875,1829870000,^NDX,0
473,2013-11-19,3385.820068359375,3400.639892578125,3371.60009765625,3378.1298828125,3378.1298828125,1747840000,^NDX,1
474,2013-11-20,3386.06005859375,3397.68994140625,3359.31005859375,3367.169921875,3367.169921875,1721160000,^NDX,2
475,2013-11-21,3382.5,3404.949951171875,3380.64990234375,3402.739990234375,3402.739990234375,1684250000,^NDX,3
476,2013-11-22,3409.52001953125,3422.1298828125,3406.39990234375,3422.02001953125,3422.02001953125,1730280000,^NDX,4
477,2013-11-25,3433.919921875,3437.489990234375,3420.360107421875,3427.489990234375,3427.489990234375,1795760000,^NDX,0
478,2013-11-26,3429.639892578125,3455.5400390625,3422.469970703125,3445.760009765625,3445.760009765625,1907680000,^NDX,1
479,2013-11-27,3454.81005859375,3471.64990234375,3451.969970703125,3470.47998046875,3470.47998046875,1477020000,^NDX,2
480,2013-11-29,3481.31005859375,3495.969970703125,3481.31005859375,3487.820068359375,3487.820068359375,853500000,^NDX,4
481,2013-12-02,3496.18994140625,3501.070068359375,3476.679931640625,3481.14990234375,3481.14990234375,1680380000,^NDX,0
482,2013-12-03,3478.989990234375,3487.02001953125,3465.35009765625,3479.340087890625,3479.340087890625,1875010000,^NDX,1
483,2013-12-04,3463.719970703125,3493.10009765625,3453.219970703125,3483.010009765625,3483.010009765625,1886970000,^NDX,2
484,2013-12-05,3484.27001953125,3489.080078125,3468.840087890625,3477.72998046875,3477.72998046875,1880950000,^NDX,3
485,2013-12-06,3511.06005859375,3511.10009765625,3485.739990234375,3504.260009765625,3504.260009765625,1727130000,^NDX,4
486,2013-12-09,3515.669921875,3524.010009765625,3511.280029296875,3516.169921875,3516.169921875,1717120000,^NDX,0
487,2013-12-10,3510.7099609375,3520.72998046875,3507.419921875,3514.199951171875,3514.199951171875,1864860000,^NDX,1
488,2013-12-11,3514.239990234375,3519.219970703125,3464.39990234375,3468.989990234375,3468.989990234375,1923520000,^NDX,2
489,2013-12-12,3471.89990234375,3478.949951171875,3457.9599609375,3460.2900390625,3460.2900390625,1893270000,^NDX,3
490,2013-12-13,3476.8798828125,3477.830078125,3449.739990234375,3456.39990234375,3456.39990234375,1615340000,^NDX,4
491,2013-12-16,3470.429931640625,3494.409912109375,3470.110107421875,3475.7900390625,3475.7900390625,1943830000,^NDX,0
492,2013-12-17,3474.72998046875,3482.340087890625,3461.070068359375,3469.320068359375,3469.320068359375,1861130000,^NDX,1
493,2013-12-18,3468.14990234375,3510.52001953125,3422.860107421875,3509.6298828125,3509.6298828125,2178330000,^NDX,2
494,2013-12-19,3499.81005859375,3502.22998046875,3483.030029296875,3498.6298828125,3498.6298828125,1813050000,^NDX,3
495,2013-12-20,3502.4599609375,3540.969970703125,3502.2900390625,3531.18994140625,3531.18994140625,3510420000,^NDX,4
496,2013-12-23,3563.18994140625,3570.280029296875,3552.300048828125,3569.39990234375,3569.39990234375,1779400000,^NDX,0
497,2013-12-24,3570.52001953125,3574.510009765625,3564.590087890625,3572.800048828125,3572.800048828125,802270000,^NDX,1
498,2013-12-26,3579.6201171875,3586.719970703125,3572.10009765625,3584.580078125,3584.580078125,1180670000,^NDX,3
499,2013-12-27,3589.1201171875,3591.31005859375,3571.050048828125,3574.02001953125,3574.02001953125,1255020000,^NDX,4
500,2013-12-30,3570.860107421875,3574.199951171875,3559.3701171875,3570.080078125,3570.080078125,1349470000,^NDX,0
501,2013-12-31,3576.239990234375,3592.0,3575.25,3592.0,3592.0,1401140000,^NDX,1
502,2014-01-02,3575.60009765625,3577.030029296875,3553.64990234375,3563.570068359375,3563.570068359375,1738820000,^NDX,3
503,2014-01-03,3564.93994140625,3567.510009765625,3537.610107421875,3538.72998046875,3538.72998046875,1667480000,^NDX,4
504,2014-01-06,3539.02001953125,3542.52001953125,3512.449951171875,3526.9599609375,3526.9599609375,2292840000,^NDX,0
505,2014-01-07,3539.2900390625,3562.989990234375,3535.5,3557.85009765625,3557.85009765625,2278220000,^NDX,1
506,2014-01-08,3558.300048828125,3575.14990234375,3551.1201171875,3567.5400390625,3567.5400390625,2345220000,^NDX,2
507,2014-01-09,3576.330078125,3579.39990234375,3541.81005859375,3552.580078125,3552.580078125,2214770000,^NDX,3
508,2014-01-10,3565.679931640625,3568.469970703125,3536.449951171875,3565.080078125,3565.080078125,2143070000,^NDX,4
509,2014-01-13,3559.389892578125,3572.39990234375,3499.3701171875,3512.800048828125,3512.800048828125,2322240000,^NDX,0
510,2014-01-14,3526.199951171875,3581.60009765625,3525.469970703125,3580.64990234375,3580.64990234375,2034180000,^NDX,1
511,2014-01-15,3593.81005859375,3615.699951171875,3592.6201171875,3609.840087890625,3609.840087890625,2101870000,^NDX,2
512,2014-01-16,3605.429931640625,3614.659912109375,3599.8701171875,3611.2900390625,3611.2900390625,2005850000,^NDX,3
513,2014-01-17,3597.409912109375,3608.719970703125,3580.389892578125,3591.25,3591.25,2150370000,^NDX,4
514,2014-01-21,3611.6298828125,3617.699951171875,3586.050048828125,3617.699951171875,3617.699951171875,2034030000,^NDX,1
515,2014-01-22,3623.31005859375,3634.64990234375,3615.47998046875,3627.719970703125,3627.719970703125,2026910000,^NDX,2
516,2014-01-23,3612.530029296875,3613.8798828125,3588.830078125,3613.760009765625,3613.760009765625,2191980000,^NDX,3
517,2014-01-24,3596.929931640625,3601.0,3541.3798828125,3541.47998046875,3541.47998046875,2489470000,^NDX,4
518,2014-01-27,3543.5,3548.47998046875,3482.889892578125,3509.02001953125,3509.02001953125,2398280000,^NDX,0
519,2014-01-28,3484.389892578125,3509.800048828125,3483.7099609375,3505.719970703125,3505.719970703125,2091180000,^NDX,1
520,2014-01-29,3472.419921875,3500.820068359375,3461.639892578125,3467.820068359375,3467.820068359375,2231850000,^NDX,2
521,2014-01-30,3514.25,3544.2099609375,3508.010009765625,3532.409912109375,3532.409912109375,2168410000,^NDX,3
522,2014-01-31,3488.3701171875,3539.43994140625,3488.0400390625,3521.919921875,3521.919921875,2300570000,^NDX,4
523,2014-02-03,3524.22998046875,3533.47998046875,3433.639892578125,3440.5,3440.5,2617030000,^NDX,0
524,2014-02-04,3460.1298828125,3480.739990234375,3449.18994140625,3470.199951171875,3470.199951171875,2173360000,^NDX,1
525,2014-02-05,3457.0400390625,3469.35009765625,3418.8798828125,3454.89990234375,3454.89990234375,2168360000,^NDX,2
526,2014-02-06,3465.830078125,3502.52001953125,3465.419921875,3497.60009765625,3497.60009765625,1942700000,^NDX,3
527,2014-02-07,3522.330078125,3563.139892578125,3508.830078125,3561.909912109375,3561.909912109375,2055850000,^NDX,4
528,2014-02-10,3558.590087890625,3582.840087890625,3557.780029296875,3582.110107421875,3582.110107421875,1811970000,^NDX,0
529,2014-02-11,3587.580078125,3628.590087890625,3585.080078125,3621.719970703125,3621.719970703125,1993950000,^NDX,1
530,2014-02-12,3626.139892578125,3635.919921875,3618.06005859375,3627.360107421875,3627.360107421875,2035890000,^NDX,2
531,2014-02-13,3601.75,3659.56005859375,3600.860107421875,3659.56005859375,3659.56005859375,2249990000,^NDX,3
532,2014-02-14,3652.8798828125,3671.0400390625,3643.7900390625,3663.8798828125,3663.8798828125,1881510000,^NDX,4
533,2014-02-18,3668.989990234375,3685.179931640625,3658.639892578125,3679.429931640625,3679.429931640625,1886210000,^NDX,1
534,2014-02-19,3668.719970703125,3679.68994140625,3646.1298828125,3652.85009765625,3652.85009765625,1956720000,^NDX,2
535,2014-02-20,3654.85009765625,3676.889892578125,3640.6298828125,3671.929931640625,3671.929931640625,1992780000,^NDX,3
536,2014-02-21,3683.419921875,3687.159912109375,3661.4599609375,3662.60009765625,3662.60009765625,2138250000,^NDX,4
537,2014-02-24,3670.070068359375,3701.27001953125,3668.340087890625,3685.81005859375,3685.81005859375,2161300000,^NDX,0
538,2014-02-25,3689.679931640625,3697.60009765625,3669.530029296875,3679.139892578125,3679.139892578125,2137150000,^NDX,1
539,2014-02-26,3691.840087890625,3702.090087890625,3663.75,3676.60009765625,3676.60009765625,2108270000,^NDX,2
540,2014-02-27,3678.31005859375,3704.64990234375,3672.639892578125,3699.800048828125,3699.800048828125,2049160000,^NDX,3
541,2014-02-28,3703.47998046875,3722.3798828125,3664.830078125,3696.10009765625,3696.10009765625,2617730000,^NDX,4
542,2014-03-03,3657.320068359375,3678.3798828125,3637.669921875,3668.3701171875,3668.3701171875,2077500000,^NDX,0
543,2014-03-04,3710.18994140625,3723.0,3706.820068359375,3719.929931640625,3719.929931640625,2477850000,^NDX,1
544,2014-03-05,3721.530029296875,3732.97998046875,3715.3798828125,3727.18994140625,3727.18994140625,2215980000,^NDX,2
545,2014-03-06,3735.85009765625,3738.320068359375,3709.409912109375,3720.929931640625,3720.929931640625,2136260000,^NDX,3
546,2014-03-07,3736.929931640625,3737.360107421875,3686.93994140625,3703.39990234375,3703.39990234375,2175560000,^NDX,4
547,2014-03-10,3702.139892578125,3709.780029296875,3683.969970703125,3706.340087890625,3706.340087890625,2111610000,^NDX,0
548,2014-03-11,3715.889892578125,3725.7099609375,3681.3701171875,3691.5,3691.5,2477780000,^NDX,1
549,2014-03-12,3678.360107421875,3707.199951171875,3661.8701171875,3707.06005859375,3707.06005859375,2131880000,^NDX,2
550,2014-03-13,3719.360107421875,3720.6201171875,3636.7900390625,3651.489990234375,3651.489990234375,2383600000,^NDX,3
551,2014-03-14,3643.2099609375,3656.93994140625,3626.860107421875,3627.8701171875,3627.8701171875,2196890000,^NDX,4
552,2014-03-17,3653.18994140625,3678.320068359375,3651.139892578125,3662.510009765625,3662.510009765625,1810410000,^NDX,0
553,2014-03-18,3667.39990234375,3708.260009765625,3664.7900390625,3706.6201171875,3706.6201171875,1962890000,^NDX,1
554,2014-03-19,3705.510009765625,3709.010009765625,3661.06005859375,3682.739990234375,3682.739990234375,1992750000,^NDX,2
555,2014-03-20,3675.6201171875,3705.31005859375,3665.830078125,3693.969970703125,3693.969970703125,1847270000,^NDX,3
556,2014-03-21,3711.469970703125,3717.360107421875,3643.35009765625,3653.070068359375,3653.070068359375,3245740000,^NDX,4
557,2014-03-24,3665.3798828125,3665.580078125,3585.14990234375,3617.389892578125,3617.389892578125,2434650000,^NDX,0
558,2014-03-25,3640.260009765625,3659.590087890625,3600.64990234375,3629.72998046875,3629.72998046875,2270760000,^NDX,1
559,2014-03-26,3645.72998046875,3654.68994140625,3582.840087890625,3582.889892578125,3582.889892578125,2455460000,^NDX,2
560,2014-03-27,3578.5400390625,3594.080078125,3543.070068359375,3563.1298828125,3563.1298828125,2270650000,^NDX,3
561,2014-03-28,3576.179931640625,3609.080078125,3560.580078125,3571.489990234375,3571.489990234375,2029840000,^NDX,4
562,2014-03-31,3598.080078125,3618.419921875,3593.699951171875,3595.739990234375,3595.739990234375,2090850000,^NDX,0
563,2014-04-01,3615.909912109375,3659.159912109375,3614.159912109375,3658.39990234375,3658.39990234375,2153130000,^NDX,1
564,2014-04-02,3670.330078125,3676.360107421875,3649.7900390625,3665.989990234375,3665.989990234375,2187100000,^NDX,2
565,2014-04-03,3670.429931640625,3675.699951171875,3617.409912109375,3637.580078125,3637.580078125,2067370000,^NDX,3
566,2014-04-04,3659.919921875,3663.780029296875,3532.280029296875,3539.3798828125,3539.3798828125,2621270000,^NDX,4
567,2014-04-07,3522.2099609375,3551.2099609375,3482.75,3507.75,3507.75,2554680000,^NDX,0
568,2014-04-08,3511.820068359375,3543.97998046875,3499.0,3538.22998046875,3538.22998046875,2198900000,^NDX,1
569,2014-04-09,3552.070068359375,3602.35009765625,3544.090087890625,3600.43994140625,3600.43994140625,1957560000,^NDX,2
570,2014-04-10,3597.580078125,3599.639892578125,3479.14990234375,3487.760009765625,3487.760009765625,2421210000,^NDX,3
571,2014-04-11,3453.239990234375,3502.330078125,3440.550048828125,3446.85009765625,3446.85009765625,2264480000,^NDX,4
572,2014-04-14,3479.659912109375,3493.169921875,3443.260009765625,3474.6298828125,3474.6298828125,1890480000,^NDX,0
573,2014-04-15,3484.2900390625,3505.669921875,3414.110107421875,3487.85009765625,3487.85009765625,2413110000,^NDX,1
574,2014-04-16,3517.5,3533.090087890625,3489.2900390625,3533.090087890625,3533.090087890625,1863110000,^NDX,2
575,2014-04-17,3526.570068359375,3551.02001953125,3511.27001953125,3534.530029296875,3534.530029296875,1954720000,^NDX,3
576,2014-04-21,3543.64990234375,3559.949951171875,3525.590087890625,3559.949951171875,3559.949951171875,1544440000,^NDX,0
577,2014-04-22,3570.510009765625,3596.919921875,3566.8701171875,3588.81005859375,3588.81005859375,1875930000,^NDX,1
578,2014-04-23,3587.64990234375,3588.050048828125,3555.18994140625,3557.0400390625,3557.0400390625,1794760000,^NDX,2
579,2014-04-24,3609.830078125,3613.199951171875,3552.929931640625,3591.030029296875,3591.030029296875,2130870000,^NDX,3
580,2014-04-25,3569.919921875,3573.949951171875,3525.60009765625,3533.10009765625,3533.10009765625,2087140000,^NDX,4
581,2014-04-28,3546.9599609375,3570.110107421875,3489.60009765625,3545.030029296875,3545.030029296875,2348320000,^NDX,0
582,2014-04-29,3557.77001953125,3579.030029296875,3538.239990234375,3573.989990234375,3573.989990234375,1911240000,^NDX,1
583,2014-04-30,3556.0,3585.5,3548.110107421875,3582.02001953125,3582.02001953125,2151400000,^NDX,2
584,2014-05-01,3589.659912109375,3613.030029296875,3580.02001953125,3594.360107421875,3594.360107421875,2077040000,^NDX,3
585,2014-05-02,3608.840087890625,3611.56005859375,3578.530029296875,3587.639892578125,3587.639892578125,1844790000,^NDX,4
586,2014-05-05,3566.260009765625,3605.260009765625,3556.39990234375,3605.090087890625,3605.090087890625,1561170000,^NDX,0
587,2014-05-06,3598.27001953125,3599.64990234375,3556.10009765625,3556.510009765625,3556.510009765625,1850610000,^NDX,1
588,2014-05-07,3561.469970703125,3567.550048828125,3506.35009765625,3546.469970703125,3546.469970703125,2486030000,^NDX,2
589,2014-05-08,3533.389892578125,3583.639892578125,3524.85009765625,3540.419921875,3540.419921875,2411940000,^NDX,3
590,2014-05-09,3537.679931640625,3556.35009765625,3516.239990234375,3555.699951171875,3555.699951171875,1976160000,^NDX,4
591,2014-05-12,3574.239990234375,3613.3701171875,3572.68994140625,3612.72998046875,3612.72998046875,1880020000,^NDX,0
592,2014-05-13,3614.909912109375,3625.77001953125,3605.780029296875,3611.1298828125,3611.1298828125,1923480000,^NDX,1
593,2014-05-14,3603.580078125,3614.6298828125,3585.679931640625,3593.25,3593.25,1764430000,^NDX,2
594,2014-05-15,3594.590087890625,3598.340087890625,3542.6298828125,3565.169921875,3565.169921875,2083030000,^NDX,3
595,2014-05-16,3568.199951171875,3590.409912109375,3545.6298828125,3587.199951171875,3587.199951171875,1741070000,^NDX,4
596,2014-05-19,3577.85009765625,3618.9599609375,3572.280029296875,3615.6201171875,3615.6201171875,1601400000,^NDX,0
597,2014-05-20,3612.860107421875,3624.60009765625,3585.8798828125,3600.31005859375,3600.31005859375,1797910000,^NDX,1
598,2014-05-21,3605.7900390625,3636.469970703125,3605.510009765625,3635.610107421875,3635.610107421875,1703500000,^NDX,2
599,2014-05-22,3639.489990234375,3660.590087890625,3633.85009765625,3650.860107421875,3650.860107421875,1835810000,^NDX,3
600,2014-05-23,3656.27001953125,3678.169921875,3646.22998046875,3677.330078125,3677.330078125,1536610000,^NDX,4
601,2014-05-27,3693.179931640625,3723.070068359375,3691.090087890625,3723.070068359375,3723.070068359375,1812330000,^NDX,1
602,2014-05-28,3720.889892578125,3726.719970703125,3708.64990234375,3712.260009765625,3712.260009765625,1785140000,^NDX,2
603,2014-05-29,3723.27001953125,3735.719970703125,3717.659912109375,3735.719970703125,3735.719970703125,1714000000,^NDX,3
604,2014-05-30,3738.7099609375,3741.570068359375,3716.090087890625,3736.820068359375,3736.820068359375,1903660000,^NDX,4
605,2014-06-02,3740.7099609375,3740.7099609375,3707.889892578125,3732.9599609375,3732.9599609375,1631310000,^NDX,0
606,2014-06-03,3719.169921875,3735.969970703125,3715.4599609375,3730.070068359375,3730.070068359375,1718640000,^NDX,1
607,2014-06-04,3720.0,3750.010009765625,3715.239990234375,3743.590087890625,3743.590087890625,1610090000,^NDX,2
608,2014-06-05,3748.360107421875,3782.0,3735.18994140625,3776.949951171875,3776.949951171875,1926750000,^NDX,3
609,2014-06-06,3792.419921875,3795.139892578125,3782.1201171875,3794.570068359375,3794.570068359375,1616650000,^NDX,4
610,2014-06-09,3795.85009765625,3804.0400390625,3783.89990234375,3795.739990234375,3795.739990234375,1783060000,^NDX,0
611,2014-06-10,3790.47998046875,3802.4599609375,3786.56005859375,3800.860107421875,3800.860107421875,1787120000,^NDX,1
612,2014-06-11,3789.409912109375,3803.949951171875,3783.610107421875,3797.85009765625,3797.85009765625,1778460000,^NDX,2
613,2014-06-12,3790.590087890625,3794.989990234375,3751.68994140625,3763.800048828125,3763.800048828125,1908190000,^NDX,3
614,2014-06-13,3782.840087890625,3784.840087890625,3759.8701171875,3775.56005859375,3775.56005859375,1754560000,^NDX,4
615,2014-06-16,3768.3701171875,3789.929931640625,3761.419921875,3779.929931640625,3779.929931640625,1675120000,^NDX,0
616,2014-06-17,3775.72998046875,3790.919921875,3769.93994140625,3781.320068359375,3781.320068359375,1814360000,^NDX,1
617,2014-06-18,3786.18994140625,3807.489990234375,3764.530029296875,3804.610107421875,3804.610107421875,1860660000,^NDX,2
618,2014-06-19,3808.760009765625,3811.239990234375,3783.300048828125,3800.800048828125,3800.800048828125,1845460000,^NDX,3
619,2014-06-20,3803.10009765625,3807.919921875,3794.510009765625,3802.639892578125,3802.639892578125,2721380000,^NDX,4
620,2014-06-23,3802.25,3806.18994140625,3794.85009765625,3805.31005859375,3805.31005859375,1712930000,^NDX,0
621,2014-06-24,3807.489990234375,3837.169921875,3791.1201171875,3799.530029296875,3799.530029296875,2014700000,^NDX,1
622,2014-06-25,3794.840087890625,3831.85009765625,3792.31005859375,3827.330078125,3827.330078125,1722820000,^NDX,2
623,2014-06-26,3826.699951171875,3827.699951171875,3798.6298828125,3826.909912109375,3826.909912109375,1554070000,^NDX,3
624,2014-06-27,3825.02001953125,3844.889892578125,3823.2099609375,3844.43994140625,3844.43994140625,3964930000,^NDX,4
625,2014-06-30,3844.449951171875,3860.64990234375,3841.699951171875,3849.47998046875,3849.47998046875,1848110000,^NDX,0
626,2014-07-01,3864.139892578125,3902.929931640625,3863.81005859375,3894.330078125,3894.330078125,1942550000,^NDX,1
627,2014-07-02,3895.179931640625,3904.35009765625,3890.77001953125,3899.27001953125,3899.27001953125,1599480000,^NDX,2
628,2014-07-03,3911.110107421875,3923.14990234375,3901.330078125,3923.010009765625,3923.010009765625,1001730000,^NDX,3
629,2014-07-07,3917.889892578125,3923.919921875,3904.669921875,3910.7099609375,3910.7099609375,1691390000,^NDX,0
630,2014-07-08,3903.3701171875,3906.219970703125,3848.179931640625,3864.070068359375,3864.070068359375,2221820000,^NDX,1
631,2014-07-09,3873.169921875,3896.3798828125,3863.199951171875,3892.909912109375,3892.909912109375,1736960000,^NDX,2
632,2014-07-10,3837.2900390625,3895.719970703125,3837.159912109375,3880.0400390625,3880.0400390625,1682920000,^NDX,3
633,2014-07-11,3888.760009765625,3905.39990234375,3879.39990234375,3904.580078125,3904.580078125,1511250000,^NDX,4
634,2014-07-14,3923.60009765625,3937.72998046875,3916.530029296875,3929.4599609375,3929.4599609375,1579660000,^NDX,0
635,2014-07-15,3934.7900390625,3940.550048828125,3887.5,3914.4599609375,3914.4599609375,1772030000,^NDX,1
636,2014-07-16,3943.60009765625,3947.489990234375,3927.010009765625,3932.330078125,3932.330078125,2059340000,^NDX,2
637,2014-07-17,3921.8701171875,3933.8798828125,3866.219970703125,3878.010009765625,3878.010009765625,2055240000,^NDX,3
638,2014-07-18,3899.3798828125,3942.14990234375,3894.56005859375,3939.889892578125,3939.889892578125,1823580000,^NDX,4
639,2014-07-21,3933.110107421875,3941.929931640625,3917.739990234375,3934.139892578125,3934.139892578125,1557820000,^NDX,0
640,2014-07-22,3950.830078125,3966.10009765625,3949.090087890625,3961.6201171875,3961.6201171875,1724440000,^NDX,1
641,2014-07-23,3974.659912109375,3990.639892578125,3967.9599609375,3986.18994140625,3986.18994140625,1909810000,^NDX,2
642,2014-07-24,3994.179931640625,3997.5,3975.659912109375,3983.18994140625,3983.18994140625,1935090000,^NDX,3
643,2014-07-25,3959.35009765625,3970.43994140625,3945.050048828125,3965.169921875,3965.169921875,1711430000,^NDX,4
644,2014-07-28,3966.31005859375,3977.0,3936.719970703125,3967.239990234375,3967.239990234375,1783250000,^NDX,0
645,2014-07-29,3974.06005859375,3983.419921875,3957.219970703125,3959.030029296875,3959.030029296875,2090810000,^NDX,1
646,2014-07-30,3982.10009765625,3989.0,3960.2900390625,3976.070068359375,3976.070068359375,1872430000,^NDX,2
647,2014-07-31,3938.31005859375,3948.89990234375,3889.10009765625,3892.5,3892.5,2273380000,^NDX,3
648,2014-08-01,3886.10009765625,3908.2099609375,3855.35009765625,3879.669921875,3879.669921875,2050340000,^NDX,4
649,2014-08-04,3890.6298828125,3922.25,3875.10009765625,3908.77001953125,3908.77001953125,1677400000,^NDX,0
650,2014-08-05,3891.1298828125,3901.169921875,3858.64990234375,3874.93994140625,3874.93994140625,1916180000,^NDX,1
651,2014-08-06,3851.43994140625,3896.64990234375,3849.449951171875,3874.27001953125,3874.27001953125,1819310000,^NDX,2
652,2014-08-07,3889.68994140625,3895.739990234375,3845.199951171875,3857.93994140625,3857.93994140625,1866330000,^NDX,3
653,2014-08-08,3864.090087890625,3890.6298828125,3848.489990234375,3888.090087890625,3888.090087890625,1759060000,^NDX,4
654,2014-08-11,3899.97998046875,3921.18994140625,3899.3701171875,3910.4599609375,3910.4599609375,1537880000,^NDX,0
655,2014-08-12,3904.449951171875,3916.72998046875,3887.580078125,3905.22998046875,3905.22998046875,1560220000,^NDX,1
656,2014-08-13,3924.469970703125,3949.68994140625,3921.43994140625,3949.199951171875,3949.199951171875,1611690000,^NDX,2
657,2014-08-14,3953.27001953125,3969.239990234375,3949.080078125,3969.110107421875,3969.110107421875,1549820000,^NDX,3
658,2014-08-15,3993.0,3997.080078125,3951.25,3987.510009765625,3987.510009765625,1799460000,^NDX,4
659,2014-08-18,4007.18994140625,4022.47998046875,4003.4599609375,4020.5,4020.5,1571100000,^NDX,0
